data_id	pop_label	population	data_group_name	date_str	time_str	exper_duration_s	logD	temperature	rel_humidity	env_label	T12	T13	T21	T23	T31	T32	T12_pred_01	T13_pred_01	T21_pred_01	T23_pred_01	T31_pred_01	T32_pred_01	T12_pred_02	T13_pred_02	T21_pred_02	T23_pred_02	T31_pred_02	T32_pred_02	population2
CA3100L104_NGM_B103	CA3100L104	CA3100	B103	20180202	124359	1199.357	3.61753724149707	25.2	28	NGM	-1.21642004599772	-2.48765424111402	-2.39579186782126	-3.84078145061147	-1.53343244015627	-1.68797535491363	-1.95088399201543	-2.94004914829451	-1.68469435156293	-3.57338874244313	-1.03039535977051	-2.23888749938107	-1.47480027445675	-2.43759111594631	-2.0380624062341	-3.64636912225579	-1.28238226705165	-2.02817305931644	CA100
CA3100L94_NGM_B103	CA3100L94	CA3100	B103	20180202	130440	1297.127	3.38650453147163	25.2	28	NGM	-1.63460374330467	-2.42453810906983	-2.58599937063005	-4.11776735491482	-1.52380690503787	-1.42159145901765	-2.36906768932238	-2.87693301625032	-1.87490185437172	-3.85037464674648	-1.02076982465211	-1.97250360348509	-1.8929839717637	-2.37447498390212	-2.22826990904289	-3.92335502655914	-1.27275673193325	-1.76178916342046	CA100
CA3100L86_NGM_B103	CA3100L86	CA3100	B103	20180202	133546	1299.03	3.81990660047444	25.3	29	NGM	-1.60523062580771	-2.97600619748028	-3.09080748718111	-3.81003887760716	-2.16278552407941	-0.321911514329382	-2.33969457182542	-3.42840110466077	-2.37970997092278	-3.54264616943882	-1.65974844369365	-0.872823658796817	-1.86361085426674	-2.92594307231257	-2.73307802559395	-3.61562654925148	-1.91173535097479	-0.662109218732196	CA100
CA3100L112_NGM_B104	CA3100L112	CA3100	B104	20180205	95250	1297.743	3.0184413221295	24.8	23	NGM	-1.5736669278711	-2.80195457217897	-1.31093578712664	-4.50536717091848	-0.609243209711436	-2.20028341462127	-2.30813087388881	-3.25434947935946	-0.599838270868313	-4.23797446275014	-0.106206129325675	-2.75119555908871	-1.83204715633013	-2.75189144701126	-0.953206325539476	-4.3109548425628	-0.35819303660682	-2.54048111902408	CA100
CA3100L118_NGM_B104	CA3100L118	CA3100	B104	20180205	101635	1240.242	3.16792436551758	24.8	23	NGM	-1.96847289187976	-2.76408725518418	-1.20283738044081	-4.25884257346691	-0.805316942365634	-2.21541472876417	-2.70293683789747	-3.21648216236467	-0.491739864182482	-3.99144986529857	-0.302279861979873	-2.76632687323161	-2.22685312033879	-2.71402413001647	-0.845107918853646	-4.06443024511123	-0.554266769261017	-2.55561243316698	CA100
CA3100L115_NGM_B104	CA3100L115	CA3100	B104	20180205	103830	1297.178	2.96118630496795	24.9	23	NGM	-1.43069363294212	-2.49578632618164	-1.34301936348138	-4.72078076826428	-0.392996198006183	-1.99725587071061	-2.16515757895983	-2.94818123336213	-0.631921847223053	-4.45338806009594	0.110040882379578	-2.54816801517805	-1.68907386140115	-2.44572320101393	-0.985289901894216	-4.5263684399086	-0.141946024901567	-2.33745357511342	CA100
CA3100L111_NGM_B104	CA3100L111	CA3100	B104	20180205	110204	1216.399	3.25429892655474	24.8	23	NGM	-1.41966872379552	-2.80292231855939	-1.70794826449364	-4.50785669583903	-0.959350520828716	-1.68468568709073	-2.15413266981323	-3.25531722573988	-0.996850748235312	-4.24046398767069	-0.456313440442955	-2.23559783155817	-1.67804895225455	-2.75285919339168	-1.35021880290648	-4.31344436748335	-0.708300347724099	-2.02488339149354	CA100
CA3100L106_NGM_B104	CA3100L106	CA3100	B104	20180205	112304	1251.576	3.13426545903421	24.8	23	NGM	-1.43281219577849	-2.21365493215436	-1.54864367775686	-4.104762050957	-0.837984813805954	-1.8345571774961	-2.1672761417962	-2.66604983933485	-0.837546161498532	-3.83736934278866	-0.334947733420193	-2.38546932196354	-1.69119242423752	-2.16359180698665	-1.1909142161697	-3.91034972260132	-0.586934640701338	-2.17475488189891	CA100
CA3100L108_NGM_B104	CA3100L108	CA3100	B104	20180205	114447	1221.635	3.19171502547575	24.8	24	NGM	-1.38940348462195	-2.43093816832386	-1.39906587201159	-3.56044725904935	-0.867335489832718	-1.3951463869593	-2.12386743063966	-2.88333307550435	-0.687968355753263	-3.29305455088101	-0.364298409446957	-1.94605853142674	-1.64778371308098	-2.38087504315615	-1.04133641042443	-3.36603493069367	-0.616285316728101	-1.73534409136211	CA100
CA3100L101_NGM_B104	CA3100L101	CA3100	B104	20180205	122603	1297.192	3.07580342916355	24.8	24	NGM	-1.36280976921273	-2.58542010657595	-1.59189567190932	-2.30160724217968	-1.06555042913922	-0.433084484496891	-2.09727371523044	-3.03781501375644	-0.880798155650993	-2.03421453401134	-0.562513348753459	-0.983996628964326	-1.62118999767176	-2.53535698140824	-1.23416621032216	-2.107194913824	-0.814500256034604	-0.773282188899705	CA100
CA3100L31_NGM_B104	CA3100L31	CA3100	B104	20180205	130724	1207.838	2.93150213681971	24.7	24	NGM	-1.64561327484129	-2.96057681181511	-1.0029952973358	-4.6072872541079	-0.25848211830416	-2.63263206516078	-2.380077220859	-3.4129717189956	-0.291897781077473	-4.33989454593956	0.244554962081601	-3.18354420962822	-1.90399350330032	-2.9105136866474	-0.645265835748636	-4.41287492575222	-0.00743194519954354	-2.97282976956359	CA100
CA3100L110_NGM_B104	CA3100L110	CA3100	B104	20180205	135111	1204.905	3.02802830762427	24.5	25	NGM	-1.04548849869574	-2.7259539013943	-1.46118523563502	-5.11983688967304	-0.648233590508385	-2.23764136025818	-1.77995244471345	-3.17834880857479	-0.750087719376692	-4.8524441815047	-0.145196510122624	-2.78855350472562	-1.30386872715477	-2.67589077622659	-1.10345577404786	-4.92542456131736	-0.397183417403769	-2.57783906466099	CA100
CA3100L109_NGM_B104	CA3100L109	CA3100	B104	20180205	141238	1296.44	2.90082631019314	24.5	25	NGM	-1.11304579013255	-2.62586737048414	-1.60618990799135	-3.98445077980918	-0.538356345946223	-1.30639446499637	-1.84750973615026	-3.07826227766463	-0.895092391733022	-3.71705807164084	-0.0353192655604621	-1.85730660946381	-1.37142601859158	-2.57580424531643	-1.24846044640419	-3.7900384514535	-0.287306172841606	-1.64659216939918	CA100
CA3100L117_NGM_B104	CA3100L117	CA3100	B104	20180205	145510	1296.299	2.90752997887373	24.5	26	NGM	-1.64386782807665	-2.9383728478831	-1.42433008116659	-4.63848960978442	-0.491906694972698	-1.97825186617153	-2.37833177409436	-3.39076775506359	-0.713232564908262	-4.37109690161608	0.0111303854130629	-2.52916401063897	-1.90224805653568	-2.88830972271539	-1.06660061957943	-4.44407728142874	-0.240856521868082	-2.31844957057434	CA100
CA3100L100_NGM_B104	CA3100L100	CA3100	B104	20180205	160135	1297.365	2.90756308185624	24.5	26	NGM	-1.1501315837925	-2.52481958162931	-1.68819296035818	-3.15922445891588	-0.609523109226416	-0.784881637492525	-1.88459552981021	-2.9772144888098	-0.977095444099852	-2.89183175074754	-0.106486028840655	-1.33579378195996	-1.40851181225153	-2.4747564564616	-1.33046349877102	-2.9648121305602	-0.358472936121799	-1.12507934189534	CA100
CA3100L107_NGM_B104	CA3100L107	CA3100	B104	20180205	172356	1199.654	3.05238926093751	24.6	27	NGM	-1.72801116344001	-2.67623862082277	-1.22334681473584	-4.4570361334312	-0.690924011195481	-2.3338217250464	-2.46247510945772	-3.12863352800326	-0.512249298477512	-4.18964342526286	-0.18788693080972	-2.88473386951384	-1.98639139189904	-2.62617549565506	-0.865617353148676	-4.26262380507552	-0.439873838090864	-2.67401942944921	CA100
A6140L246_NGM_B105	A6140L246	A6140	B105	20180206	101505	1296.35	2.9526232739791	25	27	NGM	-2.38136221901856	-3.09287477342028	-0.62815280954772	-3.95143879657677	-0.201288916207024	-2.66036742364012	-3.11582616503627	-3.54526968060077	0.0829447067106075	-3.68404608840843	0.301748164178737	-3.21127956810755	-2.63974244747759	-3.04281164825257	-0.270423347960556	-3.75702646822109	0.0497612568975925	-3.00056512804293	A6140
A6140L333_NGM_B105	A6140L333	A6140	B105	20180206	104223	1198.486	2.88945473095238	24.9	27	NGM	-0.799222864959581	-1.91086573286955	-1.20235889669677	-4.34294733811717	-0.0962452302883102	-2.04433534530341	-1.53368681097729	-2.36326064005004	-0.491261380438442	-4.07555462994883	0.406791850097451	-2.59524748977085	-1.05760309341861	-1.86080260770184	-0.844629435109606	-4.14853500976149	0.154804942816306	-2.38453304970622	A6140
A6140L287_NGM_B105	A6140L287	A6140	B105	20180206	110303	1297.613	3.07502841555926	25	27	NGM	-1.3003249378225	-2.53213101735254	-1.2007662830334	-4.35051161039604	-0.378787438487156	-1.66884516384436	-2.03478888384021	-2.98452592453303	-0.489668766775073	-4.0831189022277	0.124249641898605	-2.2197573083118	-1.55870516628153	-2.48206789218483	-0.843036821446236	-4.15609928204036	-0.12773726538254	-2.00904286824717	A6140
A6140L253_NGM_B105	A6140L253	A6140	B105	20180206	112635	1296.902	2.93348812612909	25.1	27	NGM	-0.966791406219783	-2.22402864538575	-0.969320914157858	-4.47018144989802	-0.418622461914805	-1.97689886552377	-1.70125535223749	-2.67642355256624	-0.258223397899531	-4.20278874172968	0.0844146184709559	-2.52781100999121	-1.22517163467882	-2.17396552021804	-0.611591452570694	-4.27576912154234	-0.167572288810189	-2.31709656992658	A6140
A6140L261_NGM_B105	A6140L261	A6140	B105	20180206	115258	1197.851	2.91009057627005	25.2	27	NGM	-1.07281014183992	-2.57988015575418	-0.896483769567482	-5.74762459741002	-0.274219408412822	-2.66592059845614	-1.80727408785763	-3.03227506293467	-0.185386253309154	-5.48023188924168	0.228817671972939	-3.21683274292358	-1.33119037029895	-2.52981703058647	-0.538754307980318	-5.55321226905434	-0.0231692353082055	-3.00611830285895	A6140
A6140L326_NGM_B105	A6140L326	A6140	B105	20180206	121341	1218.032	2.91085149884125	25.2	28	NGM	-1.59759919942031	-2.76534660624925	-1.39521683638397	-4.23007441765218	-0.467440209178902	-1.75802885584443	-2.33206314543802	-3.21774151342974	-0.684119320125643	-3.96268170948384	0.0355968712068589	-2.30894100031187	-1.85597942787934	-2.71528348108154	-1.03748737479681	-4.0356620892965	-0.216390036074286	-2.09822656024724	A6140
A6140L251_NGM_B105	A6140L251	A6140	B105	20180206	123436	1197.946	3.13407357714497	25.3	27	NGM	-1.41670424160723	-2.70382443518323	-1.07114847573868	-4.89970094366863	-0.359630059900534	-2.01827309096175	-2.15116818762494	-3.15621934236372	-0.360050959480352	-4.63230823550029	0.143407020485227	-2.56918523542919	-1.67508447006626	-2.65376131001552	-0.713419014151516	-4.70528861531295	-0.108579886795918	-2.35847079536456	A6140
A6140L283_NGM_B105	A6140L283	A6140	B105	20180206	125528	1296.906	2.98843555365047	25.3	27	NGM	-1.3199502804922	-2.33538086956426	-1.09132513140873	-4.88132704855529	-0.259455749741999	-2.38945832460148	-2.05441422650991	-2.78777577674475	-0.380227615150402	-4.61393434038695	0.243581330643762	-2.94037046906892	-1.57833050895123	-2.28531774439655	-0.733595669821566	-4.68691472019961	-0.00840557663738251	-2.72965602900429	A6140
A6140L265_NGM_B105	A6140L265	A6140	B105	20180206	132548	1198.692	2.93342948822976	25.3	27	NGM	-1.50386986016715	-2.4457155963258	-1.2014990168502	-4.6687406732346	-0.337756926528119	-2.18511321023064	-2.23833380618486	-2.89811050350629	-0.490401500591872	-4.40134796506626	0.165280153857642	-2.73602535469808	-1.76225008862618	-2.39565247115809	-0.843769555263036	-4.47432834487892	-0.0867067534235025	-2.52531091463345	A6140
A6140L317_NGM_B105	A6140L317	A6140	B105	20180206	134635	1198.416	2.66548924597956	25.3	27	NGM	-1.85244131441143	-3.04242201255166	-1.02836297946097	-4.37234074502203	-0.268638789290723	-2.15856451178831	-2.58690526042914	-3.49481691973215	-0.317265463202643	-4.10494803685369	0.234398291095038	-2.70947665625575	-2.11082154287046	-2.99235888738395	-0.670633517873806	-4.17792841666635	-0.0175886161861065	-2.49876221619112	A6140
A6140L324_NGM_B105	A6140L324	A6140	B105	20180206	140758	1258.854	2.91417297980959	25.3	28	NGM	-1.60266156911236	-2.63118396396674	-1.48554091535913	-4.31642086182644	-0.653227731413236	-1.51298934963812	-2.33712551513007	-3.08357887114723	-0.774443399100802	-4.0490281536581	-0.150190651027475	-2.06390149410556	-1.86104179757139	-2.58112083879903	-1.12781145377197	-4.12200853347076	-0.40217755830862	-1.85318705404093	A6140
A6140L309_NGM_B105	A6140L309	A6140	B105	20180206	143018	1212.827	2.72295965096988	25.2	28	NGM	-1.70240902697002	-3.25700634253688	-0.537553826595477	-3.99575823094152	0.0679300384072307	-1.80850725992502	-2.43687297298773	-3.70940124971737	0.17354368966285	-3.72836552277318	0.570967118792992	-2.35941940439246	-1.96078925542905	-3.20694321736917	-0.179824365008313	-3.80134590258584	0.318980211511847	-2.14870496432783	A6140
A6140L293_NGM_B105	A6140L293	A6140	B105	20180206	145110	1296.412	2.52184520323337	25.1	28	NGM	-1.0961223971968	-2.49146718942321	-0.785966826605431	-4.41815353146324	-0.208458867580923	-2.16077033316071	-1.83058634321451	-2.9438620966037	-0.0748693103471035	-4.1507608232949	0.294578212804838	-2.71168247762815	-1.35450262565583	-2.4414040642555	-0.428237365018267	-4.22374120310756	0.0425913055236934	-2.50096803756352	A6140
A6140L290_NGM_B105	A6140L290	A6140	B105	20180206	151558	1200.35	3.0759642191143	25	27	NGM	-1.16089455038395	-2.39125280714516	-1.27677859785302	-4.84227273802759	-0.277421283787263	-2.12448438276048	-1.89535849640166	-2.84364771432565	-0.565681081594692	-4.57488002985925	0.225615796598498	-2.67539652722792	-1.41927477884298	-2.34118968197745	-0.919049136265856	-4.64786040967191	-0.0263711106826465	-2.46468208716329	A6140
A6140L273_NGM_B105	A6140L273	A6140	B105	20180206	153631	1246.208	2.97409796641288	25	27	NGM	-1.35843503805323	-2.7757102314931	-1.23379166839842	-4.271446905571	-0.359928706719207	-1.64884455875804	-2.09289898407094	-3.22810513867359	-0.522694152140093	-4.00405419740266	0.143108373666554	-2.19975670322548	-1.61681526651226	-2.72564710632539	-0.876062206811256	-4.07703457721532	-0.108878533614591	-1.98904226316085	A6140
A6140L268_NGM_B105	A6140L268	A6140	B105	20180206	155807	1243.27	2.86598069648752	24.8	27	NGM	-2.14574004702032	-3.16299828368124	-1.00699306909223	-3.83230540731897	-0.354763573525693	-1.74143229043576	-2.88020399303803	-3.61539319086173	-0.295895552833902	-3.56491269915063	0.148273506860068	-2.2923444349032	-2.40412027547935	-3.11293515851353	-0.649263607505066	-3.63789307896329	-0.103713400421077	-2.08162999483857	A6140
A6140L217_NGM_B105	A6140L217	A6140	B105	20180206	161920	1197.106	3.06435530249644	24.8	27	NGM	-1.05748238128873	-2.87303550804993	-0.904266175095499	-5.49988032721562	-0.267358409097857	-2.10407142481616	-1.79194632730644	-3.32543041523042	-0.193168658837171	-5.23248761904728	0.235678671287904	-2.6549835692836	-1.31586260974776	-2.82297238288222	-0.546536713508335	-5.30546799885994	-0.0163082359932405	-2.44426912921897	A6140
A6140L228_NGM_B105	A6140L228	A6140	B105	20180206	163949	1297.386	3.00722966685942	25	27	NGM	-1.71875661824421	-2.71079936055606	-1.09068856937074	-4.53769817401605	-0.24952728199314	-2.33040273609301	-2.45322056426192	-3.16319426773655	-0.379591053112412	-4.27030546584771	0.253509798392621	-2.88131488056045	-1.97713684670324	-2.66073623538835	-0.732959107783576	-4.34328584566037	0.00152289111147647	-2.67060044049582	A6140
A6140L218_NGM_B105	A6140L218	A6140	B105	20180206	170419	1296.799	2.972479600806	24.9	27	NGM	-1.04221285118075	-2.22280601849409	-1.17083268661177	-4.78126441253503	-0.454195863508552	-2.25246345720402	-1.77667679719846	-2.67520092567458	-0.459735170353442	-4.51387170436669	0.0488412168772089	-2.80337560167146	-1.30059307963978	-2.17274289332638	-0.813103225024606	-4.58685208417935	-0.203145690403936	-2.59266116160683	A6140
A6140L233_NGM_B105	A6140L233	A6140	B105	20180206	173311	1230.963	2.78426856448918	25	27	NGM	-1.71357855542193	-2.67727026846775	-0.728172262917352	-4.44112175179538	-0.150464244910669	-2.56592297439894	-2.44804250143964	-3.12966517564824	-0.0170747466590245	-4.17372904362704	0.352572835475092	-3.11683511886637	-1.97195878388096	-2.62720714330004	-0.370442801330188	-4.2467094234397	0.100585928193947	-2.90612067880175	A6140
CA3100L120_NGM_B106	CA3100L120	CA3100	B106	20180212	101717	1210.394	3.13957282575787	24.6	25	NGM	-0.758207392762543	-2.04335725829902	-2.12398294336857	-5.57251910468025	-0.81110595950523	-1.99468077914755	-1.49267133878025	-2.49575216547951	-1.41288542711024	-5.30512639651191	-0.308068879119469	-2.54559292361499	-1.01658762122158	-1.99329413313131	-1.76625348178141	-5.37810677632457	-0.560055786400613	-2.33487848355036	CA100
CA1100L44_NGM_B106	CA1100L44	CA1100	B106	20180212	103833	1197.384	3.14855406958867	24.8	26	NGM	-1.31871353611207	-2.38296304091069	-1.52530113073195	-4.41604122355081	-0.71354473032209	-1.87643455294245	-2.05317748212978	-2.83535794809118	-0.814203614473622	-4.14864851538247	-0.210507649936329	-2.42734669740989	-1.5770937645711	-2.33289991574298	-1.16757166914479	-4.22162889519513	-0.462494557217474	-2.21663225734526	CA100
CA2100L77_NGM_B106	CA2100L77	CA2100	B106	20180212	105916	1198.264	3.61001529476877	24.9	27	NGM	-1.39323324845946	-2.49222882071055	-2.92441274613996	-3.90651660925044	-1.9720159413713	-0.561758445993053	-2.12769719447717	-2.94462372789104	-2.21331522988163	-3.6391239010821	-1.46897886098554	-1.11267059046049	-1.65161347691849	-2.44216569554284	-2.5666832845528	-3.71210428089476	-1.72096576826668	-0.901956150395867	CA100
CA1100L19_NGM_B106	CA1100L19	CA1100	B106	20180212	111950	1212.759	3.22416934109493	25	27	NGM	-0.829399525350541	-2.21713456426881	-2.24066820472307	-4.8915934722751	-0.997883042858674	-1.06276462569538	-1.56386347136825	-2.6695294714493	-1.52957068846474	-4.62420076410676	-0.494845962472913	-1.61367677016282	-1.08777975380957	-2.1670714391011	-1.88293874313591	-4.69718114391942	-0.746832869754058	-1.40296233009819	CA100
CA2100L89_NGM_B106	CA2100L89	CA2100	B106	20180212	114103	1198.185	3.10263303930506	25.2	27	NGM	-1.37346390067101	-2.54813412128651	-2.09233107211245	-3.42079476799106	-1.56854352041187	-0.761412729193595	-2.10792784668872	-3.000529028467	-1.38123355585412	-3.15340205982272	-1.06550644002611	-1.31232487366103	-1.63184412913004	-2.4980709961188	-1.73460161052529	-3.22638243963538	-1.31749334730725	-1.10161043359641	CA100
CA1100L87_NGM_B106	CA1100L87	CA1100	B106	20180212	120157	1198.406	3.15472134484113	25.4	27	NGM	-0.67700300413797	-1.89588606479803	-1.91699823262011	-4.57327224602438	-0.856985913311533	-1.90024615824612	-1.41146695015568	-2.34828097197852	-1.20590071636178	-4.30587953785604	-0.353948832925772	-2.45115830271356	-0.935383232597003	-1.84582293963032	-1.55926877103295	-4.3788599176687	-0.605935740206917	-2.24044386264893	CA100
CA2100L18_NGM_B106	CA2100L18	CA2100	B106	20180212	122241	1197.656	3.18264937525812	25.5	27	NGM	-1.28113596911697	-2.18092568081282	-2.30014513914448	-3.75938882259559	-1.73205900296067	-1.29449756851459	-2.01559991513468	-2.63332058799331	-1.58904762288615	-3.49199611442725	-1.22902192257491	-1.84540971298203	-1.539516197576	-2.13086255564511	-1.94241567755732	-3.56497649423991	-1.48100882985605	-1.6346952729174	CA100
CA1100L34_NGM_B106	CA1100L34	CA1100	B106	20180212	124333	1195.676	2.93960841093823	25.7	27	NGM	-0.663671204287093	-1.9754314309268	-1.4347892770117	-5.17068169280802	-0.582529032245008	-2.31540317151789	-1.3981351503048	-2.42782633810729	-0.723691760753372	-4.90328898463968	-0.0794919518592471	-2.86631531598533	-0.922051432746126	-1.92536830575909	-1.07705981542454	-4.97626936445234	-0.331478859140391	-2.6556008759207	CA100
CA1100L120_NGM_B106	CA1100L120	CA1100	B106	20180212	130415	1256.694	3.11476617738797	25.8	27	NGM	-1.42831196243767	-2.26389801737141	-1.46711428967252	-3.38207714651595	-1.04688239564556	-1.29326667339575	-2.16277590845538	-2.7162929245519	-0.756016773414192	-3.11468443834761	-0.543845315259799	-1.84417881786319	-1.6866921908967	-2.2138348922037	-1.10938482808536	-3.18766481816027	-0.795832222540944	-1.63346437779856	CA100
CA1100L73_NGM_B106	CA1100L73	CA1100	B106	20180212	132625	1219.919	3.05182077075499	26	27	NGM	-1.08731398419334	-2.13657870778075	-1.58445103463874	-4.03484420918542	-0.684204803135955	-1.21549093498766	-1.82177793021105	-2.58897361496124	-0.873353518380412	-3.76745150101708	-0.181167722750194	-1.7664030794551	-1.34569421265237	-2.08651558261304	-1.22672157305158	-3.84043188082974	-0.433154630031339	-1.55568863939047	CA100
CA3100L54_NGM_B106	CA3100L54	CA3100	B106	20180212	134740	1296.202	3.1379916289493	26.2	25	NGM	-0.447058069068553	-1.67264972219559	-1.88471539383719	-4.39374410452717	-0.837418308237608	-1.11250215903499	-1.18152201508626	-2.12504462937608	-1.17361787757886	-4.12635139635883	-0.334381227851847	-1.66341430350243	-0.705438297527586	-1.62258659702788	-1.52698593225003	-4.19933177617149	-0.586368135132991	-1.4526998634378	CA100
CA2100L5_NGM_B106	CA2100L5	CA2100	B106	20180212	141640	1297.174	3.21538443603367	26.1	25	NGM	-0.98461970229924	-2.24241330468313	-2.15150466297437	-4.12173891999849	-0.882437639640685	-1.13988958676632	-1.71908364831695	-2.69480821186362	-1.44040714671604	-3.85434621183015	-0.379400559254924	-1.69080173123376	-1.24299993075827	-2.19235017951542	-1.79377520138721	-3.92732659164281	-0.631387466536069	-1.48008729116913	CA100
A6140L39_NGM_B107	A6140L39	A6140	B107	20180215	94439	1197.565	3.07311654479613	25.2	36	NGM	-2.15279619953588	-2.65244467927128	-0.971898383759587	-3.76013853805719	-0.514855914716887	-2.21136106183892	-2.88726014555359	-3.10483958645177	-0.26080086750126	-3.49274582988885	-0.0118188343311261	-2.76227320630636	-2.41117642799491	-2.60238155410357	-0.614168922172423	-3.56572620970151	-0.26380574161227	-2.55155876624173	A6140
A6140L7_NGM_B107	A6140L7	A6140	B107	20180215	100521	1297.383	2.86572461421777	25	38	NGM	-1.79498517181187	-2.57305891116047	-1.45145551162353	-4.40290238606696	-0.453207614924754	-2.10623971075759	-2.52944911782958	-3.02545381834096	-0.740357995365202	-4.13550967789862	0.0498294654610069	-2.65715185522503	-2.0533654002709	-2.52299578599276	-1.09372605003637	-4.20849005771128	-0.202157441820138	-2.4464374151604	A6140
A6140L96_NGM_B107	A6140L96	A6140	B107	20180215	103620	1214.77	3.28184045543441	24.1	40	NGM	-1.12006093979474	-2.0113800895541	-1.9830545955021	-4.13775108982056	-1.00949479034434	-1.17057892057667	-1.85452488581245	-2.46377499673459	-1.27195707924377	-3.87035838165222	-0.506457709958579	-1.72149106504411	-1.37844116825377	-1.96131696438639	-1.62532513391494	-3.94333876146488	-0.758444617239724	-1.51077662497948	A6140
A6140L109_NGM_B107	A6140L109	A6140	B107	20180215	105709	1197.873	3.24480382373403	23.6	42	NGM	-1.61538335044842	-2.39268522051158	-1.52371499903035	-3.84097806559538	-0.880395689640531	-1.40761729786154	-2.34984729646613	-2.84508012769207	-0.812617482772023	-3.57358535742704	-0.37735860925477	-1.95852944232898	-1.87376357890745	-2.34262209534387	-1.16598553744319	-3.6465657372397	-0.629345516535915	-1.74781500226435	A6140
A6140L30_NGM_B107	A6140L30	A6140	B107	20180215	111753	1197.88	2.77690718612352	23.3	43	NGM	-1.38083389429855	-2.44539022641071	-0.890222943456105	-4.71747129291553	0.0159247719487586	-2.66804277917978	-2.11529784031626	-2.8977851335912	-0.179125427197777	-4.45007858474719	0.51896185233452	-3.21895492364722	-1.63921412275758	-2.395327101243	-0.532493481868941	-4.52305896455985	0.266974945053375	-3.00824048358259	A6140
A6140L355_NGM_B107	A6140L355	A6140	B107	20180215	113826	1198.618	3.10617668904198	22.6	45	NGM	-1.84332781053219	-2.69607000034502	-1.05461107204496	-4.10839698937903	-0.554864478531971	-2.00562198416632	-2.5777917565499	-3.14846490752551	-0.343513555786632	-3.84100428121069	-0.0518273981462101	-2.55653412863376	-2.10170803899122	-2.64600687517731	-0.696881610457796	-3.91398466102335	-0.303814305427354	-2.34581968856913	A6140
A6140L9_NGM_B107	A6140L9	A6140	B107	20180215	115948	1216.129	3.08803864974905	22.8	47	NGM	-2.14106089721264	-2.87800336746266	-0.915995689977702	-4.26999171875692	-0.185141161919927	-2.70784930237531	-2.87552484323035	-3.33039827464315	-0.204898173719374	-4.00259901058858	0.317895918465834	-3.25876144684275	-2.39944112567167	-2.82794024229495	-0.558266228390538	-4.07557939040124	0.0659090111846894	-3.04804700677812	A6140
